smiles	idnumber
Cc1nc(CCNC(=O)NCC2CCCO2)c(C)o1	Z1578585896
CCC(OC1CCCC1)C(=O)NC(C)C(C)n1cncn1	Z1191283303
CC(=O)c1ccc(NC(=O)COC2CCCCC2)nc1	Z1534079761
Cc1nn(C(F)F)c(C)c1CC(=O)NC1CCOCC1	Z856122686
CC(C)(C)c1ncc(NC(=O)NC2CC=CC2)cn1	Z1417458118
CCC(=O)N1CCC(NC(=O)Nc2nc(CC)cs2)C1	Z1426787142
CCC(CC)NC(=O)Cn1nnnc1C1CCCCC1	Z1533232090
O=C(NCCc1ccccn1)N1CCC(C(O)C(F)(F)F)CC1	Z1436828938
Cc1cc(CC(=O)NC2CCC(C(C)C)CC2)n[nH]1	Z1433301431
Cc1cc(NC(=O)NC(CCO)C2CCCCC2)n(C)n1	Z1213160914
Cc1noc(CCNC(=O)N2CCC(C)CC2C)n1	Z1252913176
Cn1cc(CCNC(=O)C2SCCS2)cn1	Z1532923954
Cc1cc(=O)n(C)cc1NC(=O)NC(C)C1CCCO1	Z1358106040
O=C(Nc1ccnn1CC1CC1)NC1CC1	Z1431533723
Cc1nc(CC(=O)NCC2(CCO)CCCC2)cs1	Z1423440476
NC(=O)C1(NCCn2cccn2)CCCCC1	Z1395427276
CC1(NC(=O)Nc2cccnc2)CCOCC1	Z1508631678
CC(C)n1nccc1NC(=O)NC1(C)CCOCC1	Z1527435215
Cc1nnc(NC2CC3CCC2O3)c(C#N)c1C	Z1414190079
O=C(Nc1cnc(C2CC2)nc1)NC1CC1	Z1104796040
CC(C)n1nccc1NC(=O)NCCC1=CCCC1	Z1506313081
NC(=O)C1CCC(CNc2ncc(Cl)cn2)O1	Z1416552092
CN(C)c1ccc(NC(=O)NC2C3CCOC3C2(C)C)cn1	Z1257891929
N#Cc1cccnc1NC1CC2CCC1O2	Z1414188666
CCC(NC(=O)Nc1c(C)ccn(C)c1=O)C1CCCO1	Z1518838219
CC(C)[C@@H](CO)NS(=O)(=O)Cc1ccon1	Z1497224775
Cc1cc(=O)n(CC(=O)NC(C)C)c(C)c1C(=O)N(C)CC1CCC1	Z1314832124
CN1C2CCCC1CC(NC(=O)Nc1cccnc1N1CCCC1)C2	Z1277237150
CS(=O)(=O)c1ccc(NC(=O)NCC2CC2)cn1	Z435189992
CC(NC(=O)Nc1cnc(N(C)C)nc1)C1CCC1	Z1518850810
CN1CCCC(NC(=O)NCCc2ccncc2)C1	Z1429616419
Cc1nn(CC(=O)N[C@H](C)C(=O)O)c(C)c1Cl	Z1445392204
Cc1nc(N2CCOCC2)ccc1NC(=O)NC(C)C1CCC1	Z1518846699
CN(C(=O)NCCC(=O)NC1CCCC1)c1ccccn1	Z1361609389
CC1(C(=O)Nc2ccn(CC(N)=O)n2)CCCC1	Z775272396
O=c1[nH]ncc(N2CCOCC2)c1Cl	Z114956044
COc1nc(N)nc(N2CCOCC2)c1CO	Z247613666
N#Cc1c(O)nc(N)nc1N1CCOCC1	Z247613664
O=C(O)Cn1c(=O)ccn(Cc2ccccc2)c1=O	Z99600496
Nc1ccc(N2CCOCC2)cn1	Z247610450
COCCn1cc(C(=O)c2cc(F)ccc2O)cc(C#N)c1=O	Z44425809
O=C(NCCc1ccccn1)C12CC3CC(CC(C3)C1)C2	Z68331037
Cc1c(C)n(CC2CCCO2)c2ncnc(N)c12	Z234904272
COCCn1c(SC(C)C(=O)N2CCNC2=O)nc2ccccc21	Z112386408
Cc1cc(NC(=O)NC2CCCCC2C)no1	Z166722454
Cn1c(NCC2CCCO2)c(C#N)c(=O)n(C)c1=O	Z219096294
O=C(Nc1ccccn1)NC1CCCCC1	Z56260316
CCOCCn1c(CO)nc2ccccc21	Z57187116
N=c1sccn1CC(=O)NC(=O)NC1CCCC1	Z48794162
COCCn1c(CO)nc2ccccc21	Z57187101
NC(=O)Cc1csc(N)n1	Z135264310
OCCn1c(CN2CCOCC2)nc2ccc(Cl)cc21	Z46179875
Cc1ccccc1OCCn1c(C(C)NC=O)nc2ccccc21	Z111734570
CC(NC=O)c1nc2ccccc2n1CCOc1ccccc1Cl	Z111734574
Cc1cccc(OCCn2c(C(C)NC=O)nc3ccccc32)c1	Z111734580
O=C(Cn1ncc(Cl)c(Cl)c1=O)NC1CC1	Z19024438
O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)NC1CC1	Z14508177
Cc1cccc(OCCn2c(CO)nc3ccccc32)c1	Z25755515
CC(=O)NCCc1nc2ccccc2n1CCOc1ccccc1	Z57841124
CC(=O)NCCc1nc2ccccc2n1CCOc1ccc(C)cc1	Z57841127
CC(=O)NCCc1nc2ccccc2n1CCOc1cccc(C)c1	Z57841126
COCCn1c(SC(C)C(N)=O)nc2ccccc21	Z16216119
COCCn1c(SCC(=O)N2CCNC2=O)nc2ccccc21	Z16215674
O=C(Cn1cc(C(F)(F)F)ccc1=O)NC1CCCC1	Z16406777
O=C(Cn1cc(C(F)(F)F)ccc1=O)NCC1CCCO1	Z16406781
COCCn1c(SCC(=O)NC2CC2)nc2ccccc21	Z16216581
O=C(Cn1ccc(=O)[nH]c1=O)NC1CCCCCC1	Z94599990
O=S(=O)(c1ccc(NCCOCCO)nc1)N1CCCCC1	Z31111182
CCCn1c(N)c(N(CCOC)C(=O)C(F)(F)F)c(=O)[nH]c1=O	Z90125001
Cc1csc(=O)n1CC(=O)NC1CCCCCC1	Z82187638
OC(COc1ccccc1F)Cn1cnc2ccccc21	Z31371248
O=C(Nc1ccc(Cl)cn1)NC1CCCCC1	Z44597728
CC1CCCCC12NC(=O)N(CC(=O)NCCc1ccccn1)C2=O	Z32445180
O=C(O)c1cc(N2CCOCC2)ccn1	Z57983015
CC(O)c1nc2ccccc2n1CCOc1ccccc1F	Z25823248
CC1CCCC(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)C1C	Z19024498
O=C(Cn1ncc(Cl)c(Cl)c1=O)NCCC1=CCCCC1	Z19023787
O=C(Cn1ncc(Cl)c(Cl)c1=O)NCC1CCCO1	Z19024509
COCCn1c(CCCO)nc2ccccc21	Z57046206
CCOCCn1c(CCCO)nc2ccccc21	Z57046199
O=C(Cn1ncc(Cl)c(Cl)c1=O)NC1CCS(=O)(=O)C1	Z19023985
CCCn1c(N)c(N2CCOCC2)c(=O)[nH]c1=O	Z55848443
CCCCn1c(N)c(N2CCOCC2)c(=O)[nH]c1=O	Z55848441
O=C(Cn1ncc(Cl)c(Cl)c1=O)NC(=O)NC1CCCCC1	Z19023986
COCCn1c(SCC(N)=O)nc2ccccc21	Z16216453
COCCn1c(SCC(=O)Nc2cc(C)on2)nc2ccccc21	Z16215379
Cc1nc2ccccc2n1CCO	Z56989568
CC1CCCCC1NC(=O)Cn1ncc(Cl)c(Cl)c1=O	Z19024018
OC(Cn1nnc2ccccc21)c1ccccc1	Z56977470
Cc1nc2ccccc2n1CC(O)COc1ccccc1	Z31371479
Cc1nccc(NC(=O)NC2CCCCNC2=O)c1Cl	Z1722887287
CC(C)(C)CC(=O)NCc1ccnc(N2CCOCC2)c1	Z343402280
Cc1noc(C)c1CC(=O)NC(C)C1CC1	Z89597635
CC(NC(=O)Nc1ccc(C(=O)N2CCCCC2)nc1)C1CC1	Z1657329536
Cc1ccncc1NC(=O)NC1CCN(C2CCCC2)CC1	Z1531422758
CCc1noc(C)c1NC(=O)NC1CC(C)(C)OC1(C)C	Z1616396792
Cc1cc2ncn(CC(O)Cn3cccn3)c2cc1C	Z1516511573
O=C(Cn1cnc(C2CCC2)cc1=O)NC1CCCC1	Z1533190779
O=C(NCC1CN(C2CC2)CCO1)Nc1nccs1	Z1310762066
Cn1cc(NC(=O)NC(C)(CO)C2CCCCC2)cn1	Z1362900006
C#CCNC(=O)CNC(=O)Nc1cccnc1N1CCCC1	Z961457318
CC(C(=O)NCC1CCS(=O)(=O)C1)n1cncn1	Z339189768
CSC(C)C(=O)NCc1ccc(N2CCOCC2)nc1	Z406642514
Cc1cc(C)n(CC(=O)NCCN2CCCCC2C)n1	Z422674820
Cc1nc(SCC(=O)N2CCC2)sc1CC(N)=O	Z335944356
Cc1nc(CCNC(=O)N2CCN(C(C)C)CC2)cs1	Z495804780
CC(=O)N1CCC(NC(=O)C(C)n2cccn2)CC1	Z403128556
NC(=O)Cn1cc(NC(=O)N2CCCCCC2)cn1	Z595834352
CC(C)CN1CCOC(CNC(=O)Nc2cn[nH]c2)C1	Z448874398
Cn1c(=O)c2c(ncn2CC(O)c2ccccc2)n(C)c1=O	Z224963156
COc1ccccc1OCCn1c(C(C)NC=O)nc2ccccc21	Z111734576
O=C(O)Cc1cc(=O)[nH]c(=O)[nH]1	Z57046946
CC(CCNC(=O)Nc1ncnn1C)N1CCCCC1	Z1656782624
CC1CCCC(OCC(=O)Nc2ccnc(N(C)C)n2)C1	Z1264925315
Cl.Cl.NC(CO)Cc1cccnc1	Z1198179412
CCn1ccc(=O)c(NC(=O)NCC2CC2)c1	Z1622826555
CC1CCCC(OCC(=O)Nc2cnccn2)C1	Z1696943318
CCC(OC1CCCCC1)C(=O)NCCc1n[nH]c(=O)[nH]1	Z1420590289
CC(C)c1n[nH]c(C2CNCCO2)n1	Z854095514
O=C(COCC1CC1)Nc1cnccn1	Z1696920334
OC(COCc1ccco1)Cn1nnc2cc(Cl)c(Cl)cc21	Z1532950481
Cl.OCCn1[nH]cc2c(=NCCN3CCCCCC3)ncnc1-2	Z990871768
CN1CCCN(C(=O)NCCc2cnn(C)c2)CC1	Z543709580
O=C(NCC1CCCO1)Nc1cccnc1	Z166715066
CCCC1CCC(NCCc2nnc[nH]2)CC1	Z1233249231
Cc1ccnc(N2CCOCC2CCO)n1	Z1593010820
Cc1cnn(CC(C)NC2CCCC2)c1	Z1139568909
Cc1cnn(C(C)C(C)NCC(=O)NC2CCOCC2)c1	Z1143057564
O=c1ccc([N+](=O)[O-])cn1CCNC1CCCCC1C(F)(F)F	Z1738140080
CCn1ccc(=O)c(NC(=O)NC2CC(C)CCC2C(C)C)c1	Z1677839185
Cc1cnn(CC(C)NCC(O)CN2CCOCC2)c1	Z1139541656
CC1CCCC(C(=O)NCCc2nnc[nH]2)C1	Z1333880028
COc1cccc(C(O)Cn2cc(Cl)c(=O)[nH]c2=O)c1	Z1302426206
CCCS(=O)(=O)NCC(O)c1ccccn1	Z1587289636
COCc1nn(CCNC(=O)C2CCCC2)c(=O)o1	Z1607383524
CC(Cn1cccn1)NCCC(=O)N1CCOCC1	Z1139745025
Cc1cnn(CC(C)NCCC(=O)N2CCCCC2)c1	Z1139456799
O=C(Cn1cnnn1)NC1CCN(C2CC2)CC1	Z404813454
O=C(Cc1ccon1)NC1CCCCCC1CO	Z1529386704
CN1CCC(C(=O)NCCc2cnn(C)c2)CC1=O	Z667542080
Cn1cc(CCNC(=O)NCC2CCOC2)cn1	Z543662712
NCC(c1cccnc1)N1CCOCC1	Z119989394
CC(=O)N1CCC(CNC(C)Cn2cccn2)CC1	Z1139744699
Cc1ncccc1NC(=O)COC1CCCC(C)C1	Z1303525700
CN1CC(C(=O)NCCc2cccnc2)CC1=O	Z365875660
C=CCNC(=O)C(C)NC(C)Cn1cccn1	Z414797236
CS(=O)(=O)N1CCCC1C(=O)NCCn1ccnc1	Z253447262
Cc1cnn(CCNCC2CCCCO2)c1	Z1139451987
CCC(CC)C(=O)N1CCC(NC(=O)Nc2c[nH]c(=O)c(C)c2)CC1	Z1524100995
CCC(OC1CCCC1)C(=O)NCCc1cnn(C)c1	Z1190913512
CCNC(=O)Cn1ccc(NC(C)COC)n1	Z1608795332
Cc1noc(C2CC2)c1NC(=O)NC(C)(CO)C1CC1	Z1688671971
Cc1nc(CCNC(=O)C2CNC(=O)N2)cs1	Z1162625666
CCC(CNC(=O)Nc1cn[nH]c1)N1CCCC1	Z510726868
O=C(NCCn1ccnc1)N1CCCC(N2CCCC2)C1	Z448382118
Cc1cnn(C(C)C(C)NCC(=O)N2CCOC(C)C2)c1	Z1143059197
CC12CCC(=O)N1C(C(=O)NCCc1ccccn1)CS2	Z102860532
O=C(NCCc1cccnc1)C1CC2CCC1C2	Z285124570
CCc1cnc(CCNC(=O)N2CCCCCC2)s1	Z1308441098
CCc1nnnn1CC(=O)NC1CCCCCCC1	Z785245554
CC(Cn1cncn1)NC(=O)C1CC(=O)N(C)C1	Z782348862
Cc1nn(CC(O)COCc2cccs2)c(=O)c(C#N)c1C	Z355428452
CC(=O)N1CCCN(C(=O)NC(C)Cn2cccn2)CC1	Z511521128
c1csc(C2CNCCO2)n1	Z991108012
c1ncn(CC2CCCN2)n1	Z839512910
N#Cc1ncn(CC(=O)NC2CCCCCC2)n1	Z228464310
COC1CCCCC1Nc1ccc(C#N)nc1	Z1348407561
N#Cc1nccnc1NCC1CN2CCCCC2CO1	Z1537214742
N#Cc1nccnc1NCCOC1CCCCCC1	Z1228442906
c1ncn(C2CCNC2)n1	Z975915886
Cc1nccn1CC1CCCN1	Z839512946
c1n[nH]cc1C1CCCNC1	Z988983996
c1csc(C2CCCNC2)n1	Z979729660
Cl.Cl.c1cn(C2CNC2)cn1	Z1013747864
NCc1cccnc1N1CCOCC1	Z239873104
NCC(O)c1cccnc1	Z336086578
c1cnn(CC2CCCCN2)c1	Z839498412
Cn1cc(C(N)CN)cn1	Z425860954
NCCc1nc(C2CC2)cs1	Z1172087749
c1ccc(CCNC2CC2)nc1	Z53117494
c1cc(C2CCCNC2)ncn1	Z607864664
Cc1cnn(C2CCCNC2)c1	Z803130580
NC1CCCCC1n1cccn1	Z285187084
c1ncn(CC2CCCCN2)n1	Z839498414
CCc1nc(C2CNCCO2)n[nH]1	Z854095510
Cc1nc(C)n(C2CCCNC2)n1	Z803130598
Cc1cc(C)n(C2CCCNC2)n1	Z803130628
NCCc1csc(N2CCCC2)n1	Z1188227516
Cn1cc(C(C)(O)CN)cn1	Z1250167635
Cn1cc(C(O)CN)cn1	Z336086446
NCc1ccnc(OC2CCOC2)c1	Z1138838315
Cn1ccnc1C1CCNC1	Z1504685336
c1cnn(CC2CCCN2)c1	Z839512906
CC(Cn1ccnc1)NC(=O)C1CC1	Z403711768
Cc1csc(C2CNCCO2)n1	Z985590216
C=CCNC(=NC)NCCn1cccn1	Z1125654220
CCCNC(=NC)NCCn1cccn1	Z1201546151
NCc1cnc(N2CCOCC2)c(F)c1	Z1587287880
Cn1cncc1CCNC(=O)CC1CC1	Z1727940279
CC1CCC(C(=O)Nc2cnccn2)O1	Z1696946049
CC1CCOC1C(=O)Nc1cnccn1	Z1696946116
COc1ccc(NC2CCOC2)c(C)n1	Z1609052448
Cc1cnc(NCCOCCO)nc1C	Z1546674318
Cc1cnn(C(C)C(C)NCC2CC2)c1	Z1143065310
CC(NCCC(N)=O)C(C)n1cccn1	Z1143062912
Cc1ccc(NC(=O)C2CCCO2)nc1	Z71580604
c1cnn(CCNCC2CCCCC2)c1	Z751961518
Cc1cnn(CCNCC2CCCC2)c1	Z992830894
c1cnn(CCNC2CCCCCC2)c1	Z751961914
O=C(CC1C=CCC1)NCCn1ccnc1	Z253446988
CNC(=O)CNC(=O)C(C)n1ccnc1	Z457648120
CCC(O)CNC(C)C(C)n1cccn1	Z1143147018
c1cnn(CCNCC2CCCCO2)c1	Z818980566
COc1ccnc(NCCOCCO)n1	Z127277440
CC1CN(c2cc(CN)ccn2)CCO1	Z239126492
CC(NC(C)C(C)n1cccn1)C(N)=O	Z1143051255
CC(NCC(C)(C)O)C(C)n1cccn1	Z1143062970
CC(Cn1ccnc1)NC(=O)C1CCC1	Z403711666
O=C(NCCc1ccccn1)C1CCC1	Z32446272
O=C1NCCC1c1cccnc1	Z1509251842
c1ccc(C2CCNC2)nc1	Z940902744
CC(C)c1nnc(C2CNCCO2)o1	Z1753047916
NCc1ccnc(N2CCOCC2)c1	Z239126460
Cc1cc(CC(C)N)[nH]n1	Z1198165390
Cn1ccnc1C1CCCNC1	Z1269129200
CCC1CCCC(NCCc2cccnc2)C1	Z1217172656
CC(C)(C)c1csc(C2CNCCO2)n1	Z985590224
CC(C)C(C)NC(=O)CNCCn1cccn1	Z820680262
CC(C)CNC(=O)C(C)NCCn1cccn1	Z818981214
Cc1cnn(CCNCCC(=O)NC(C)C)c1	Z1139453311
CCC(CC)CNCC(C)(O)c1cnn(C)c1	Z1498842686
CC(Cn1ccnc1)NC(=O)C1CCCO1	Z403711250
CC(C(=O)NCC1CCCO1)n1cncn1	Z337723750
CC(C)NC(=O)C(C)NCCn1cccn1	Z818980756
Cc1cnn(CC(=O)NCCN(C)C2CC2)c1	Z829618008
CCNC(=O)CCNC(C)C(C)n1cccn1	Z1143053515
CCNC(=O)CCNC(C)Cn1cc(C)cn1	Z1139456791
O=C(CNCCn1cccn1)N1CCCCC1	Z818981164
CC(C(=O)NCC(C)(C)C(=O)O)n1cccn1	Z1445476185
CC(Cn1cccn1)NCCN1CCCC1=O	Z1139744647
O=C(NC1CC1)NC1CCCC1n1ccnc1	Z1230087945
CC(C(=O)NC(C1CC1)C1CC1)n1ccnc1	Z641914930
CC(NCCn1cccn1)C(=O)N1CCCC1	Z818981262
Cc1cnn(CCNCC2CCCCC2)c1	Z992830876
CC(Cn1cccn1)NCC(=O)NCCC#N	Z818979972
O=C(CNCCn1cccn1)N1CCCC1	Z818980966
Cc1ncn(CC(=O)NCC2CCCO2)c1C	Z1196081377
COc1cc(C)nc(NC2CC3CCC2O3)n1	Z1414189474
CC(NCC(=O)N1CCC1)C(C)n1cccn1	Z1143054163
CC(OCC1CC1)C(=O)Nc1ncccc1O	Z852089246
O=C(CC1CCCC1)NCCn1ccnc1	Z253446050
Cc1cnn(CCNCC2(O)CCCCC2)c1	Z1139541377
OC1(CNCCn2cccn2)CCCCC1	Z818980452
CC(Cn1cccn1)NCC(=O)NC1CC1	Z414797034
CC(Cn1cccn1)NCC(=O)N1CCCC1	Z818979832
CC(NCC1CCCCO1)C(C)n1cccn1	Z1143051969
CC(NCC1CCCC1)C(C)n1cccn1	Z1143052703
CCC(C)NC(=O)C(C)NCCn1cccn1	Z818980750
Cc1cc(NC(=O)NCC2CCOC2)n(C)n1	Z410714558
Cc1cnn(C(C)C(C)NC2CCCC2)c1	Z1143065023
Cc1cnn(CC(C)NCC2CCCCO2)c1	Z1139455640
CCC(NC(C)Cn1cc(C)cn1)C(N)=O	Z1139457521
CN1CCC(CNC(=O)Nc2ccncc2)C1	Z1127202333
CN1CCOC(CNCCc2ccccn2)C1	Z1139748323
CC(Cn1cccn1)NCC1CCCCO1	Z414797356
CC(Cn1cccn1)NCC1(O)CCCCC1	Z818979138
CC(CNC(=O)Nc1cn[nH]c1)N1CCCC1	Z510741866
CC(C(=O)NCC1CCCO1)n1cccn1	Z317413942
O=C(NCCn1ccnc1)NCC1CCCO1	Z445984200
O=C(NCCn1ccnc1)NCC1CCOC1	Z448381722
Cc1nnc(NCC2CCCO2)c(C#N)c1C	Z285675606
Cc1ncn(CC(C)NC2CCCCC2)c1C	Z1580488147
O=C(CC1C=CCC1)NCCc1ccccn1	Z100767150
COCCn1nc(C(=O)NC2CC2)ccc1=O	Z118405656
O=C(CC1CCCC1)NCCc1cccnc1	Z285123850
O=C(NCCc1ccccn1)C1CCCO1	Z32444996
COc1ccc(NC(=O)C2CCCO2)cn1	Z26412845
COC(C)(C)CNC(=O)Cc1cc(C)[nH]n1	Z1390752746
CCN=C(NCC)NCCc1nccs1	Z991150072
Cl.Cl.NCCn1cnnc1C1CC1	Z1218936322
CC(Cn1cncn1)NC1CCC(C)C(C)C1	Z1701498182
COC1(CNc2cccc(C)n2)CCOCC1	Z1722771297
CC1CCC(NCCc2ccnn2C)CC1C	Z1697138097
CC(Cn1ccnc1)NC(=O)N1CCCC1	Z552112094
N#CCCCNC1CCCCC1n1cccn1	Z1738313965
Cc1cnccc1CCNC1CCCSC1	Z1647944968
CC1=CCCC(C)C1CNCCn1ccnc1	Z1730045499
CC1=CCCC(C)C1CNCCn1ccnn1	Z1730138585
Cc1nccc(NC(=O)NC2CC2C)c1Cl	Z1722895767
O=C(COC1CCCCC1)Nc1cnccn1	Z1696920447
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C	Z1727916818
COCCOc1ncccc1NC1CCC1	Z1630908849
CC1CCCCC1CNCCn1ccnc1	Z1653309876
C[C@@H](CO)NC(=O)C(F)(F)c1ccccn1	Z1705171495
CC1(C(=O)Nc2ncccc2O)CCCO1	Z1649156840
CCCC1CC1NC(=O)Nc1ccncc1F	Z1677759529
c1cnc(NCCOCC2CCOC2)nc1	Z1168230816
Cc1cccc(NCCOCC2CCCO2)n1	Z1722732265
Cc1ccc(CCNC(=O)C2CCCO2)cn1	Z1175594492
Cc1noc(CCNC2CCCC2(C)C)n1	Z1582552209
Cc1c(CCNC2CC3CCC2C3)cnn1C	Z1577415407
Cc1cc(CC(C)NC2CCCC2(C)C)n[nH]1	Z1583002447
Cc1cccnc1NC(=O)COCC1CC1	Z423240314
CCc1ncnc(NC2COCC2O)c1F	Z1607186086
CC(NCCn1cccn1)C1CCOCC1	Z1582388791
CC1CCC(CNCCc2ncnn2C)CC1	Z1546763658
CC(OCC1CC1)C(=O)Nc1ccncc1	Z852099364
C=CCOC(C)C(=O)Nc1ncccc1O	Z873415470
Cc1nc(CCNC2CC3CCC2C3)cs1	Z1577311993
O=C(CNCCn1cccn1)NCC1CC1	Z818981058
CCc1nc(CCNC(=O)C2CC2C)cs1	Z1023998416
CC(NCCn1cccn1)C(=O)NC(C)(C)C	Z818981210
CC(C)(C)NC(=O)Cn1cc(CCO)cn1	Z1674938723
CCNC(=O)CCNC(C)Cn1cccn1	Z414796734
Cc1cnn(CCNCC(=O)N2CCCC2)c1	Z1139692467
CC(C)CNC(=O)CNCCn1cccn1	Z818980958
CC(NC(=O)Nc1cccnc1)C1CCCO1	Z332432622
Cc1cnn(CCNCCN2CCCC2=O)c1	Z1139453631
Cc1c(CCNCC2CC=CCC2)cnn1C	Z1498866783
CC(Cn1cccn1)NC(=O)C1CCCO1	Z402799390
FC(F)(F)c1csc(C2CCCNC2)n1	Z992718710
CC(NCCN1CCCC1=O)C(C)n1cccn1	Z1143054085
Cc1cnn(CC(C)NCCC(=O)NC(C)C)c1	Z1139456790
CC1(NC(=O)Nc2nccs2)CCOCC1	Z1508631651
CC(Cn1cccn1)NCCCN1CCCC1=O	Z1139744621
CCc1nncn1CCNCC1CC2C=CC1C2	Z1381780900
CN(C)c1ncccc1NC(=O)COCC1CC1	Z444127866
O=C(NCC1CCCC1O)Nc1nccs1	Z1276784484
CCc1cnc(CCNC(=O)C2CCCO2)s1	Z1275153619
CCC(CC)C(O)CNC(=O)Cc1cc(C)on1	Z1428266575
OC(CNCCn1cccn1)CN1CCOCC1	Z818980434
CCN1CCCC1CNC(=O)C(C)n1cncn1	Z337987750
Cn1cccc(NC(=O)COC2CCCC2)c1=O	Z1203056649
O=C(Nc1ccncc1)NC1CCN(C2CC2)C1	Z827571910
Cc1cnn(CCNCCCN2CCCC2=O)c1	Z1139454066
CC1CCN(C(=O)CNCCn2cccn2)CC1	Z1139747162
Cc1cc(NC(=O)NC2CCN(C3CC3)C2)no1	Z827023204
CNC(=O)Cc1noc(CC2CC3CCC2C3)n1	Z1416553639
C#CCNC(=O)c1ccc(NC(C)COC)nc1	Z1343138469
Cc1cnn(CC(C)NCC2(O)CCCCC2)c1	Z1139541657
CC1CCCCC1OCCNCCn1cccn1	Z1139746578
Cn1cc(CCNC(=O)N2CCCCCC2)cn1	Z543765050
CC(C)c1nc(CCNC(=O)C2CC2C)cs1	Z1023987190
CCN(C(=O)CNC(C)Cn1cccn1)C1CC1	Z820665822
CC(Cn1cccn1)NCCN1C(=O)CNC1=O	Z1139744710
O=C(CN1CCCC1=O)NCCc1cccnc1	Z296583570
O=C(COC1CCCC1)NCCc1cscn1	Z1174798230
CC(Cn1cccn1)NC(=O)N1CCOCC1C	Z511516050
Cc1cnn(C(C)C(C)NCC2CCCCO2)c1	Z1143056958
CCN1CCOC(CNc2nccc(OC)n2)C1	Z1142725134
Cc1cnn(CCNC(C)C(=O)N2CCCC2)c1	Z1139692298
CCN1CCOC(CNc2ccc(C#N)cn2)C1	Z1142725251
CC(Cn1ccnc1)NC(=O)C1CC(=O)N(C)C1	Z403713290
CCN1CC(C(=O)NCCn2ccnc2)CC1=O	Z363363112
CC(NC(=O)NCCn1ccnc1)C1CCCO1	Z448380256
O=C(NCCN1CCOCC1)Nc1cccnc1	Z195699560
Cn1cc(CCNC(=O)N2CCC(O)CC2)cn1	Z543734292
CC(Cn1cccn1)NC(=O)NCC1CCOC1	Z437604778
COC1(C)CC(NC(=O)Cn2cccn2)C1(C)C	Z1303352592
Cn1cc(CCNC(=O)NCC2CCCO2)cn1	Z445979314
O=C(Nc1ccncc1)NC1CCS(=O)(=O)C1	Z445990460
O=C(NCCc1ccccn1)N1CCCCCC1	Z446574442
O=C(CC1CC2CCC1C2)NCCc1ccccn1	Z32446548
Cc1nc(CCNC(=O)C2CCCO2)cs1	Z281585254
CC1CCCN(CCNC(=O)Cn2cccn2)C1	Z422682112
O=C(CCC1CCCO1)NCCc1ccccn1	Z363610706
CC(Cn1cccn1)NC(=O)NCC1CCCO1	Z432454994
CC(C(=O)NCCN1CCCCC1)n1cncn1	Z422649836
Cc1nn(C)c(C)c1CC(=O)NCC1CCCO1	Z251293664
CC(C(=O)NCCN1CCOCC1)n1cccn1	Z317424570
CCC(CC)C(=O)NCC(C)(O)c1cnn(C)c1	Z1311029722
CCn1cc(NC(=O)NCC2CCOC2)cn1	Z411693310
CC(C)C(CNC(=O)CC1CC1)c1ccnn1C	Z1822757007
CC1=CCCC(C)C1CNC(C)Cn1cncn1	Z1799167159
OCCOC1CCCN(c2ccncc2Cl)C1	Z1348399736
Cc1cnc(C)c(NCCOCC2CCCO2)n1	Z1687496682
CNC(=O)Cc1nc(C2CC3CCC2C3)cs1	Z1816961940
Cn1cc(C(C)(O)CNC2CCCSC2)cn1	Z1647861713
CC(CNC(=O)COC(C)(C)C)c1nnn[nH]1	Z1747732556
CC(C)c1noc(CCNC2CCCSC2)n1	Z1647914239
CCc1cnc(CCNC2CCCSC2)s1	Z1647866181
CCC(=O)N1CCC(NC(=O)Nc2ncco2)C1	Z1688680931
CC1=CCCC(C)C1CNCCc1ccnn1C	Z1730140409
CC1=CCCC(C)C1CNCCc1nccn1C	Z1730085665
Cc1noc(C)c1CCNC1CCC(C)C(C)C1	Z1697098513
Cc1ccc(CCNC(C)C2CCOCC2)cn1	Z1440620001
CC1CCC(NCC(O)c2ccncc2)CC1C	Z1697127571
COCCOc1ncccc1NC1CCOCC1	Z1609045872
CC(C)c1nccn1CC(=O)NCC1CCCO1	Z1627171125
CC1CCCCC1CNCC(O)c1ccncc1	Z1653644582
Cc1noc(C)c1C(C)CNC(C1CC1)C1CC1	Z1583074404
CC(Cn1ccnc1)NC(=O)NCC1CCOC1	Z439057624
CC1=CCCC(C)C1CNCCc1cnn(C)c1	Z1592103358
Cc1cc(NC(=O)NC(C2CC2)C2CC2)ccn1	Z1560489068
Cc1cnccc1NC(=O)NCC1(O)CCCC1	Z1560524691
CNC(=O)Cc1nc(CCC2CCCC2)cs1	Z1689170579
OCCOC1CCCN(c2ncccc2F)C1	Z1373442801
Cc1cc(NC(=O)N[C@@H]2C=C[C@H](CO)C2)ccn1	Z1560484592
Cc1csc(NC(=O)NC(CCO)C2CC2)n1	Z1256755871
CCc1ncnc(N2CCOCC2CCO)c1F	Z1593010638
CC(Cn1ccnc1)NC(=O)CN1CCCC1=O	Z403712246
O=C(COC1CCCCC1)Nc1ccncc1F	Z1524759155
CC1CN(C)C(C)CC1NCCc1ccccn1	Z445198536
Cc1c(CCNCC2CCC(C)CC2)cnn1C	Z1546764476
